zip5	dorminant_race	dorminant_income	parents_with_children
22312	white	inc_50k_75k	0.467375218619669
22314	white	inc_200k	0.31613722998729354
22315	white	inc_100k_150k	0.4719254658385093
22332	hispanic	inc_25k	""
22401	white	inc_25k_50k	0.4636200716845878
22405	white	inc_100k_150k	0.46854263946915703
22406	white	inc_100k_150k	0.4284697508896797
22407	white	inc_100k_150k	0.44685186442980374
22408	white	inc_100k_150k	0.474850696748507
22427	white	inc_25k_50k	0.34523809523809523
22432	white	inc_25k	0.26785714285714285
22433	white	inc_50k_75k	0.4
22435	white	inc_25k_50k	0.3037593984962406
22436	black	inc_25k	0.33540372670807456
22437	white	inc_75k_100k	0.3230769230769231
22438	black	inc_25k	0.4222222222222222
22443	white	inc_25k	0.3807635101636093
22448	white	inc_50k_75k	0.6575342465753424
22454	white	inc_50k_75k	0.3314917127071823
22460	white	inc_50k_75k	0.4454225352112676
22469	white	inc_25k_50k	0.19047619047619047
22473	white	inc_25k	0.3163145539906103
22476	black	inc_25k	0.46511627906976744
22480	white	inc_25k	0.11801242236024845
22482	white	inc_25k_50k	0.21674311926605505
22485	white	inc_100k_150k	0.4326536687006995
22488	white	inc_25k_50k	0.20567375886524822
22503	white	inc_25k	0.16955684007707128
22504	white	inc_75k_100k	0.28125
22508	white	inc_100k_150k	0.4009888108248764
22509	black	inc_25k	0.45454545454545453
22511	white	inc_25k	0.38801261829652994
22514	white	inc_25k_50k	0.34802431610942247
22520	white	inc_25k_50k	0.28579710144927534
22530	white	inc_25k	""
22534	white	inc_25k_50k	0.49361702127659574
22535	white	inc_25k	0.4435483870967742
22538	white	inc_25k_50k	0.4423076923076923
22539	white	inc_25k_50k	0.1263408820023838
22542	white	inc_50k_75k	0.411371237458194
22546	white	inc_50k_75k	0.4230500582072177
22551	white	inc_50k_75k	0.37545691906005224
22553	white	inc_100k_150k	0.41800473808897076
22554	white	inc_100k_150k	0.5220350635957374
22556	white	inc_100k_150k	0.5269902912621359
22560	white	inc_25k_50k	0.37306021104903786
22567	white	inc_25k_50k	0.408187134502924
22572	white	inc_25k	0.303886925795053
22576	white	inc_25k_50k	0.3753943217665615
22578	white	inc_25k_50k	0.16312056737588654
22580	white	inc_25k_50k	0.2571428571428571
22601	white	inc_25k_50k	0.4657833203429462
22602	white	inc_100k_150k	0.4223866116905166
22603	white	inc_50k_75k	0.3419936373276776
22610	white	inc_25k_50k	0.2948717948717949
22611	white	inc_100k_150k	0.4254215304798962
22620	white	inc_100k_150k	0.3751891074130106
22623	white	inc_50k_75k	0.48633879781420764
22624	white	inc_50k_75k	0.2743972445464983
22625	white	inc_50k_75k	0.3508936970837253
22627	white	inc_50k_75k	0.4321608040201005
22630	white	inc_25k_50k	0.3972406612000521
22637	white	inc_100k_150k	0.40459110473457677
22639	white	inc_25k	0.26900584795321636
22640	white	inc_50k_75k	0.4864864864864865
22641	white	inc_25k	0.0
22642	white	inc_50k_75k	0.3268765133171913
22643	white	inc_100k_150k	0.3283582089552239
22644	white	inc_50k_75k	0.33004926108374383
22645	white	inc_100k_150k	0.32597173144876324
22650	white	inc_25k_50k	0.2178988326848249
22652	white	inc_50k_75k	0.2566137566137566
22654	white	inc_25k_50k	0.27040816326530615
22655	white	inc_100k_150k	0.4571277346506704
22656	white	inc_100k_150k	0.38786565547128926
22657	white	inc_25k_50k	0.4510907811400422
22660	white	inc_25k_50k	0.31313131313131315
22663	white	inc_25k_50k	0.23741935483870968
22664	white	inc_25k	0.38594969644405897
22701	white	inc_100k_150k	0.46918465227817746
22709	white	inc_25k_50k	0.25892857142857145
22711	white	inc_25k	0.32558139534883723
22712	white	inc_100k_150k	0.453416149068323
22713	white	inc_100k_150k	0.33886255924170616
22714	white	inc_50k_75k	0.44776119402985076
22715	white	inc_50k_75k	0.29429429429429427
22716	white	inc_100k_150k	0.2616033755274262
22718	white	inc_25k_50k	0.4166666666666667
22719	white	inc_50k_75k	0.3252032520325203
22720	white	inc_100k_150k	0.3691275167785235
22722	white	inc_50k_75k	0.33766233766233766
22723	white	inc_25k_50k	0.37777777777777777
22724	white	inc_100k_150k	0.39555555555555555
22725	white	inc_25k	0.25
22726	white	inc_25k_50k	0.37681159420289856
22727	white	inc_25k_50k	0.31456720619282197
22728	white	inc_100k_150k	0.41284403669724773
22729	white	inc_50k_75k	0.19444444444444445
22730	white	inc_25k_50k	0.3076923076923077
22731	white	inc_50k_75k	0.2222222222222222
22732	white	inc_25k_50k	0.24
22733	white	inc_25k_50k	0.3426183844011142
22734	white	inc_25k_50k	0.4639423076923077
22735	white	inc_25k_50k	0.39780521262002744
22736	white	inc_25k_50k	0.3825503355704698
22737	white	inc_50k_75k	0.36893203883495146
22738	white	inc_50k_75k	0.21994134897360704
22740	white	inc_50k_75k	0.23809523809523808
22741	white	inc_25k_50k	0.4426229508196721
22742	white	inc_100k_150k	0.3761467889908257
22743	white	inc_25k	0.3194444444444444
22747	white	inc_50k_75k	0.21212121212121213
22749	white	inc_50k_75k	0.23863636363636365
22801	white	inc_25k	0.4535549657773432
22802	white	inc_25k_50k	0.46074138937536485
22807	white	inc_100k_150k	0.8
22810	white	inc_25k_50k	0.3686868686868687
22811	white	inc_50k_75k	0.2857142857142857
22812	white	inc_25k_50k	0.36
22815	white	inc_25k_50k	0.4210950080515298
22820	white	inc_50k_75k	0.3142857142857143
22821	white	inc_25k_50k	0.40550928891736066
22824	white	inc_25k_50k	0.37400228050171036
22827	white	inc_25k_50k	0.358788676761027
22830	white	inc_25k_50k	0.29004329004329005
22831	white	inc_25k_50k	0.398576512455516
22832	white	inc_50k_75k	0.3161953727506427
22834	white	inc_25k_50k	0.39443155452436196
22835	white	inc_25k	0.33967582804792107
22840	white	inc_50k_75k	0.3691860465116279
22841	white	inc_25k_50k	0.3336842105263158
22842	white	inc_25k_50k	0.34428473648186175
22843	white	inc_50k_75k	0.3557951482479784
22844	white	inc_25k	0.3050847457627119
22845	white	inc_25k_50k	0.36363636363636365
22846	white	inc_50k_75k	0.3649754500818331
22847	white	inc_25k_50k	0.2733333333333333
22849	white	inc_25k_50k	0.3430711610486891
22850	white	inc_25k_50k	0.39158576051779936
22851	white	inc_25k_50k	0.2790560471976401
22853	white	inc_25k_50k	0.38387096774193546
22901	white	inc_25k_50k	0.4086390532544379
22902	white	inc_25k_50k	0.4137481371087928
22903	white	inc_25k	0.453628196268141
22904	white	inc_25k	""
22911	white	inc_25k_50k	0.43326086956521737
22920	white	inc_25k_50k	0.3486238532110092
22922	white	inc_25k	0.3705179282868526
22923	white	inc_50k_75k	0.3046495489243581
22931	white	inc_25k_50k	0.3577981651376147
22932	white	inc_25k_50k	0.5377446411929171
22935	white	inc_100k_150k	0.3006993006993007
22936	white	inc_100k_150k	0.4104372355430183
22937	white	inc_25k_50k	0.5063829787234042
22938	white	inc_25k_50k	0.28440366972477066
22939	white	inc_50k_75k	0.35194009530292714
22940	white	inc_25k_50k	0.32386363636363635
22942	white	inc_25k_50k	0.38895966029723994
22943	white	inc_25k	0.26277372262773724
22946	white	inc_25k_50k	0.43548387096774194
22947	white	inc_200k	0.26764934057408846
22948	white	inc_25k_50k	0.32
22949	white	inc_25k_50k	0.21614583333333334
22952	white	inc_50k_75k	0.2980456026058632
22958	white	inc_25k	0.21189024390243902
22959	white	inc_25k_50k	0.3232931726907631
22960	white	inc_25k_50k	0.4905877833269305
22963	white	inc_25k_50k	0.4112676056338028
22964	white	inc_100k_150k	0.4375
22967	white	inc_25k	0.3202702702702703
22968	white	inc_100k_150k	0.4208955223880597
22969	white	inc_25k_50k	0.4649350649350649
22971	white	inc_25k	0.3118279569892473
22972	white	inc_100k_150k	0.3069306930693069
22973	white	inc_25k_50k	0.3400389357560026
22974	white	inc_100k_150k	0.34242181234963914
22976	white	inc_25k	0.38461538461538464
22980	white	inc_25k_50k	0.4103170847136772
23002	white	inc_25k	0.32440588457185965
23004	white	inc_25k	0.3364485981308411
23005	white	inc_100k_150k	0.3921747042766151
23009	white	inc_50k_75k	0.4671610169491525
23011	white	inc_100k_150k	0.4008097165991903
23015	white	inc_100k_150k	0.400312744331509
23021	white	inc_75k_100k	0.29545454545454547
23022	white	inc_25k	0.31759656652360513
23023	white	inc_25k_50k	0.3333333333333333
23024	white	inc_50k_75k	0.31007067137809186
23025	white	inc_75k_100k	0.3064516129032258
23027	white	inc_25k_50k	0.4148936170212766
23030	black	inc_25k	0.23129251700680273
23032	white	inc_25k	0.13432835820895522
23035	white	inc_25k_50k	0.3755868544600939
23038	white	inc_25k	0.3611111111111111
23039	white	inc_25k_50k	0.32116788321167883
23040	white	inc_25k_50k	0.3169347209082308
23043	white	inc_25k_50k	0.26260504201680673
23045	white	inc_75k_100k	0.1702127659574468
23047	white	inc_50k_75k	0.29763779527559053
23050	white	inc_25k_50k	0.40217391304347827
23055	white	inc_50k_75k	0.41603053435114506
23056	white	inc_75k_100k	0.3103448275862069
23059	white	inc_200k	0.5373351334510333
23060	white	inc_50k_75k	0.4825106879129421
23061	white	inc_100k_150k	0.33019029658837645
23062	white	inc_25k_50k	0.3541963015647226
23063	white	inc_100k_150k	0.24960505529225907
23065	white	inc_25k	0.36363636363636365
23068	white	inc_25k_50k	0.3181818181818182
23069	white	inc_100k_150k	0.335
23070	white	inc_25k_50k	0.1656441717791411
23071	white	inc_25k_50k	0.2186046511627907
23072	white	inc_25k_50k	0.3476831091180867
23075	black	inc_25k_50k	0.3475760065735415
23076	white	inc_25k	0.12058823529411765
23079	white	inc_25k	0.19327731092436976
23081	white	inc_25k	""
23083	white	inc_50k_75k	0.39006024096385544
23084	white	inc_25k_50k	0.36610878661087864
23085	white	inc_25k_50k	0.34108527131782945
23086	white	inc_50k_75k	0.3764591439688716
23089	white	inc_100k_150k	0.388646288209607
23090	hispanic	inc_25k	""
23091	white	inc_25k	0.22972972972972974
23092	white	inc_25k	0.22560975609756098
23093	white	inc_25k_50k	0.3520087455588959
23102	white	inc_100k_150k	0.364656381486676
23103	white	inc_200k	0.22812846068660023
23106	white	inc_25k_50k	0.3905579399141631
23108	white	inc_25k	0.21052631578947367
23109	white	inc_25k	0.19487179487179487
23110	white	inc_25k	0.3240223463687151
23111	white	inc_100k_150k	0.3996724785666121
23112	white	inc_100k_150k	0.4690703675291164
23113	white	inc_200k	0.4066372311636519
23114	white	inc_100k_150k	0.5041398344066237
23116	white	inc_100k_150k	0.44019815994338285
23117	white	inc_25k_50k	0.29919825072886297
23119	white	inc_25k	0.21804511278195488
23120	white	inc_100k_150k	0.6131534569983137
23123	black	inc_25k	0.3769911504424779
23124	white	inc_100k_150k	0.3489208633093525
23125	white	inc_100k_150k	0.4230769230769231
23126	white	inc_25k	0.3111111111111111
23128	white	inc_50k_75k	0.271523178807947
23129	white	inc_150k_200k	0.46842105263157896
23130	white	inc_100k_150k	0.34285714285714286
23138	white	inc_100k_150k	0.3
23139	white	inc_100k_150k	0.3748813237488132
23140	white	inc_100k_150k	0.38054711246200607
23141	white	inc_50k_75k	0.35613315093479253
23146	white	inc_100k_150k	0.3438095238095238
23148	white	inc_25k	0.3333333333333333
23149	white	inc_50k_75k	0.31203007518796994
23150	white	inc_25k_50k	0.3880175658720201
23153	white	inc_100k_150k	0.4358490566037736
23156	white	inc_25k	0.3475783475783476
23161	white	inc_25k_50k	0.3269230769230769
23163	white	inc_100k_150k	0.42105263157894735
23168	white	inc_50k_75k	0.44992450931051836
23169	white	inc_25k_50k	0.15120274914089346
23173	white	inc_25k	0.0
23175	white	inc_25k	0.23975409836065573
23176	white	inc_25k_50k	0.1592356687898089
23177	white	inc_25k_50k	0.3490566037735849
23180	white	inc_25k_50k	0.3609022556390977
23181	white	inc_50k_75k	0.35503685503685506
23185	white	inc_100k_150k	0.35690437462546015
23186	white	inc_25k	""
23188	white	inc_100k_150k	0.3314786713876243
23192	white	inc_100k_150k	0.3209509658246657
23219	white	inc_25k	0.1751592356687898
23220	white	inc_25k	0.34854659060038035
23221	white	inc_25k_50k	0.3694793536804309
23222	black	inc_25k	0.37402843601895736
23223	black	inc_25k	0.42620729700958093
23224	black	inc_25k	0.4664869029275809
23225	black	inc_25k_50k	0.3915835339983947
23226	white	inc_200k	0.45479384003974166
23227	black	inc_25k_50k	0.3514559838411042
23228	white	inc_25k_50k	0.4228204494937021
23229	white	inc_25k_50k	0.42728371990766184
23230	white	inc_25k	0.38998211091234347
23231	black	inc_25k_50k	0.3892594686263426
23232	hispanic	inc_25k	""
23233	white	inc_100k_150k	0.4757216974856991
23234	black	inc_25k_50k	0.4593781344032096
23235	white	inc_100k_150k	0.4171358629130967
23236	white	inc_50k_75k	0.358200290275762
23237	white	inc_25k_50k	0.44498294740621075
23238	white	inc_25k_50k	0.38587622549019607
23250	white	inc_25k	""
23269	hispanic	inc_25k	""
23284	white	inc_25k	0.0
23294	white	inc_25k_50k	0.4905224225612575
23298	white	inc_25k	""
23301	white	inc_25k	0.36883116883116884
23302	white	inc_25k	0.125
23303	white	inc_25k_50k	0.203125
23306	white	inc_25k	0.36059479553903345
23307	white	inc_25k	0.35294117647058826
23308	white	inc_25k_50k	0.34358288770053474
23310	white	inc_25k_50k	0.3488843813387424
23314	white	inc_100k_150k	0.4446902654867257
23315	white	inc_25k	0.39593908629441626
23320	white	inc_100k_150k	0.42692457991402893
23321	white	inc_25k_50k	0.4298042517364765
23322	white	inc_100k_150k	0.453328616074061
23323	white	inc_100k_150k	0.46143947053957163
23324	black	inc_25k	0.45396669931439765
23325	white	inc_50k_75k	0.41874861817377845
23336	white	inc_25k_50k	0.2508751458576429
23337	white	inc_25k_50k	0.2553191489361702
23350	white	inc_25k	0.31893004115226337
23354	white	inc_25k	0.1956521739130435
23356	white	inc_25k_50k	0.31413612565445026
23357	black	inc_25k	0.3684210526315789
23358	white	inc_25k_50k	0.3695652173913043
23359	black	inc_25k_50k	0.3821656050955414
23389	white	inc_25k_50k	0.5
23395	white	inc_25k_50k	0.3148148148148148
233MX	hispanic	inc_25k	""
23401	black	inc_25k	0.2727272727272727
23404	white	inc_25k	0.0
23405	white	inc_25k	0.23921568627450981
23407	black	inc_25k	0.0
23408	white	inc_25k	0.375
23409	white	inc_25k_50k	0.3793103448275862
23410	white	inc_25k_50k	0.35222052067381315
23413	white	inc_25k	0.34782608695652173
23415	white	inc_25k_50k	0.29292929292929293
23416	white	inc_25k_50k	0.1978021978021978
23417	white	inc_25k	0.29206963249516443
23418	white	inc_25k_50k	0.4280155642023346
23420	white	inc_25k	0.38420348058902276
23421	white	inc_25k	0.4351851851851852
23423	white	inc_25k	0.38461538461538464
23426	white	inc_25k	0.14285714285714285
23430	white	inc_100k_150k	0.3629172294038202
23432	white	inc_100k_150k	0.16981132075471697
23433	white	inc_75k_100k	0.13953488372093023
23434	black	inc_25k	0.42535863717872086
23435	white	inc_100k_150k	0.4868647188804321
23436	white	inc_100k_150k	0.2932098765432099
23437	white	inc_25k_50k	0.3777219430485762
23438	white	inc_50k_75k	0.32075471698113206
23440	white	inc_25k	0.2734375
23442	white	inc_25k_50k	0.3
23451	white	inc_25k_50k	0.4468122270742358
23452	white	inc_25k_50k	0.4094452677018233
23453	white	inc_25k_50k	0.48463006147975407
23454	white	inc_100k_150k	0.44516292633447446
23455	white	inc_25k_50k	0.4201275470524187
23456	white	inc_100k_150k	0.4704605575527369
23457	white	inc_75k_100k	0.3995253164556962
23459	white	inc_25k_50k	0.8979591836734694
23460	white	inc_75k_100k	0.0
23461	white	inc_75k_100k	0.5454545454545454
23462	white	inc_50k_75k	0.4729738292883848
23464	white	inc_100k_150k	0.42808815481816825
23480	white	inc_25k	0.1724137931034483
23487	white	inc_25k	0.34970059880239523
23488	black	inc_25k	0.23076923076923078
234MX	hispanic	inc_25k	""
23501	hispanic	inc_25k	""
23502	black	inc_25k_50k	0.39572408229124645
23503	white	inc_25k_50k	0.46510388918486945
23504	black	inc_25k	0.5522388059701493
23505	white	inc_25k_50k	0.49984281672430053
23507	white	inc_50k_75k	0.4237415477084899
23508	white	inc_25k	0.47135495604728705
23509	black	inc_25k_50k	0.38623507228158394
23510	white	inc_25k	0.500748502994012
23511	white	inc_25k_50k	0.7818181818181819
23513	black	inc_25k_50k	0.446930350246371
23515	hispanic	inc_25k	""
23517	white	inc_25k_50k	0.3774271844660194
23518	white	inc_25k	0.42597120347731593
23523	black	inc_25k	0.5484764542936288
23551	white	inc_25k_50k	0.782312925170068
23601	white	inc_25k_50k	0.3987098755951467
23602	white	inc_25k_50k	0.41419094317854055
23603	white	inc_25k	0.5547619047619048
23604	white	inc_25k_50k	0.8299866131191432
23605	black	inc_25k_50k	0.42326332794830374
23606	white	inc_25k_50k	0.421353522867738
23607	black	inc_25k	0.47331583552055995
23608	black	inc_25k_50k	0.48246141511324914
23630	hispanic	inc_25k	""
23651	white	inc_100k_150k	0.4077669902912621
23661	black	inc_25k_50k	0.3154219793564056
23662	white	inc_100k_150k	0.44334401398194
23663	black	inc_25k	0.45338857650192366
23664	white	inc_25k_50k	0.34386391251518833
23665	white	inc_50k_75k	0.8449490994518403
23666	black	inc_25k_50k	0.4111198738170347
23667	black	inc_25k	""
23669	black	inc_25k_50k	0.4187692307692308
23681	black	inc_25k	""
23690	white	inc_25k_50k	0.5533333333333333
23691	white	inc_25k_50k	1.0
23692	white	inc_100k_150k	0.3773550055411895
23693	white	inc_100k_150k	0.48873556744578994
23696	white	inc_100k_150k	0.3319570602807597
23701	black	inc_25k_50k	0.3215138710270072
23702	black	inc_25k	0.5059843169624433
23703	black	inc_50k_75k	0.4117918010133579
23704	black	inc_25k	0.4183168316831683
23707	black	inc_25k	0.5256830601092897
23708	white	inc_25k	""
23801	white	inc_50k_75k	0.8217426059152678
23803	black	inc_25k	0.4129270324961314
23805	black	inc_25k_50k	0.324812030075188
23821	black	inc_25k	0.2587601078167116
23824	black	inc_25k_50k	0.4404352806414662
23827	white	inc_25k	0.390625
23828	white	inc_25k	0.3779527559055118
23829	white	inc_25k	0.4791666666666667
23830	white	inc_25k_50k	0.16009852216748768
23831	white	inc_100k_150k	0.42236089443577746
23832	white	inc_100k_150k	0.4471990006726242
23833	white	inc_25k	0.31239092495637
23834	white	inc_25k_50k	0.40825540148339245
23836	white	inc_50k_75k	0.4072478459199189
23837	white	inc_25k	0.39197080291970804
23838	white	inc_100k_150k	0.38556701030927837
23839	white	inc_25k_50k	0.24773413897280966
23840	white	inc_25k	0.2670250896057348
23841	white	inc_25k	0.3001038421599169
23842	white	inc_100k_150k	0.34345137717819
23843	black	inc_25k	0.29559748427672955
23844	black	inc_25k	0.32142857142857145
23845	white	inc_25k	0.4576271186440678
23846	white	inc_50k_75k	0.3188405797101449
23847	black	inc_25k	0.3672383205204021
23850	white	inc_25k	0.4880546075085324
23851	black	inc_25k_50k	0.40841173215273935
23856	black	inc_25k	0.32014388489208634
23857	white	inc_50k_75k	0.3983402489626556
23860	white	inc_25k_50k	0.4102869035231158
23866	white	inc_25k_50k	0.41471048513302033
23867	black	inc_25k	0.4009433962264151
23868	black	inc_25k	0.3251088534107402
23870	black	inc_25k	""
23872	white	inc_25k_50k	0.26300148588410105
23874	white	inc_25k_50k	0.36627906976744184
23875	white	inc_25k_50k	0.40530973451327434
23876	black	inc_25k_50k	0.3424657534246575
23878	white	inc_25k	0.43175487465181056
23879	black	inc_50k_75k	0.31088082901554404
23881	white	inc_100k_150k	0.33668341708542715
23882	white	inc_25k_50k	0.28526148969889065
23883	white	inc_25k	0.24329501915708812
23885	white	inc_50k_75k	0.32309746328437916
23887	white	inc_25k_50k	0.4897959183673469
23888	white	inc_25k	0.4597014925373134
23889	black	inc_25k_50k	0.34375
23890	black	inc_25k_50k	0.3963254593175853
23893	white	inc_50k_75k	0.3409090909090909
23894	white	inc_25k	0.5746268656716418
23897	black	inc_25k	0.2903225806451613
23898	white	inc_100k_150k	0.31464737793851716
23899	white	inc_25k_50k	0.3269230769230769
23901	white	inc_25k_50k	0.37183446571958
23909	white	inc_25k	""
23915	white	inc_25k_50k	0.35714285714285715
23917	white	inc_25k_50k	0.2545454545454545
23919	white	inc_25k_50k	0.2442953020134228
23920	black	inc_25k_50k	0.2544529262086514
23921	white	inc_25k	0.336864406779661
23922	white	inc_50k_75k	0.5026109660574413
23923	white	inc_25k_50k	0.27166666666666667
23924	white	inc_25k	0.2827540106951872
23927	white	inc_25k_50k	0.2052980132450331
23930	white	inc_25k	0.3360655737704918
23934	white	inc_25k	0.3072289156626506
23936	white	inc_25k	0.40997830802603036
23937	white	inc_25k	0.29603729603729606
23938	white	inc_25k	0.20909090909090908
23942	white	inc_25k	0.49221183800623053
23944	white	inc_25k	0.36341161928306553
23947	white	inc_25k	0.296551724137931
23950	white	inc_25k_50k	0.28734321550741165
23952	white	inc_25k_50k	0.23636363636363636
23954	white	inc_25k	0.3630831643002028
23955	hispanic	inc_25k	""
23958	white	inc_25k_50k	0.37207122774133083
23959	white	inc_25k	0.19391634980988592
23960	black	inc_25k	0.3684210526315789
23962	white	inc_25k	0.24752475247524752
23963	white	inc_25k_50k	0.22875816993464052
23964	white	inc_25k	0.3244274809160305
23966	white	inc_25k	0.35514018691588783
23967	white	inc_25k_50k	0.2809917355371901
23968	white	inc_25k	0.20909090909090908
23970	white	inc_25k	0.4099485420240137
23974	white	inc_25k_50k	0.3428827215756491
23976	white	inc_25k	0.36
24011	white	inc_25k	0.10344827586206896
24012	white	inc_25k_50k	0.439034151547492
24013	white	inc_25k	0.4296160877513711
24014	white	inc_25k	0.3448046181172291
24015	white	inc_25k_50k	0.412365993517826
24016	white	inc_25k	0.35776892430278884
24017	black	inc_25k	0.4131747483989021
24018	white	inc_50k_75k	0.4108313539192399
24019	white	inc_25k_50k	0.3816240945482272
24053	white	inc_25k	0.32825484764542934
24054	white	inc_25k	0.3304696449026346
24055	white	inc_25k	0.2844851512628365
24058	white	inc_25k	0.5384615384615384
24059	white	inc_75k_100k	0.39473684210526316
24060	white	inc_25k	0.38580437739582046
24061	white	inc_25k	""
24064	white	inc_100k_150k	0.2402730375426621
24065	white	inc_50k_75k	0.2584167424931756
24066	white	inc_25k_50k	0.3501078360891445
24067	white	inc_50k_75k	0.3994708994708995
24069	white	inc_25k_50k	0.3309734513274336
24070	white	inc_100k_150k	0.3394736842105263
24072	white	inc_25k_50k	0.3342857142857143
24073	white	inc_25k_50k	0.4284462251158132
24076	white	inc_25k	0.34169278996865204
24077	white	inc_25k_50k	0.3795918367346939
24078	white	inc_25k	0.46898395721925135
24079	white	inc_25k_50k	0.2952755905511811
24082	white	inc_25k	0.5771812080536913
24083	white	inc_100k_150k	0.36036036036036034
24084	white	inc_25k_50k	0.344222833562586
24085	white	inc_25k	0.2961672473867596
24086	white	inc_25k_50k	0.42592592592592593
24087	white	inc_50k_75k	0.49853085210577863
24088	white	inc_25k_50k	0.39587073608617596
24089	white	inc_25k	0.21724709784411278
24090	white	inc_25k_50k	0.3491599707815924
24091	white	inc_25k	0.3826169107227208
24092	white	inc_25k_50k	0.32273838630806845
24093	white	inc_50k_75k	0.5882352941176471
24095	white	inc_25k_50k	0.3338391502276176
24101	white	inc_25k_50k	0.3036082474226804
24102	white	inc_25k	0.31486880466472306
24104	white	inc_25k_50k	0.22892819979188345
24105	white	inc_50k_75k	0.4
24112	white	inc_25k	0.33032880538275994
24120	white	inc_25k	0.208955223880597
24121	white	inc_50k_75k	0.22672184451670116
24122	white	inc_25k_50k	0.33647058823529413
24124	white	inc_50k_75k	0.465166908563135
24127	white	inc_25k_50k	0.3785407725321888
24128	white	inc_25k_50k	0.31673306772908366
24131	white	inc_100k_150k	0.36666666666666664
24132	white	inc_25k	0.5454545454545454
24133	white	inc_25k	0.46563814866760167
24134	white	inc_25k_50k	0.39755571531272466
24136	white	inc_25k	0.3009118541033435
24137	white	inc_25k_50k	0.2642543859649123
24138	white	inc_75k_100k	0.2265625
24139	white	inc_25k_50k	0.2658959537572254
24141	white	inc_25k	0.3545681251416912
24142	white	inc_25k	""
24147	white	inc_25k	0.6987951807228916
24148	white	inc_25k_50k	0.34959349593495936
24149	white	inc_100k_150k	0.39399624765478425
24150	white	inc_50k_75k	0.32075471698113206
24151	white	inc_25k	0.40582347588717016
24153	white	inc_25k_50k	0.36507424144609424
24161	white	inc_25k_50k	0.2948717948717949
24162	white	inc_25k_50k	0.24733096085409254
24165	white	inc_25k	0.3476190476190476
24167	white	inc_50k_75k	0.2619047619047619
24168	white	inc_25k_50k	0.2711864406779661
24171	white	inc_25k	0.2911663807890223
24174	white	inc_25k	0.20671140939597316
24175	white	inc_50k_75k	0.33754740834386854
24176	white	inc_25k_50k	0.136986301369863
24179	white	inc_25k_50k	0.3774923312883436
24184	white	inc_50k_75k	0.25806451612903225
24185	white	inc_25k	0.19742489270386265
24201	white	inc_25k	0.3931705003557031
24202	white	inc_25k_50k	0.3112807463952502
24210	white	inc_25k	0.3629699692598723
24211	white	inc_25k_50k	0.298210064167511
24216	white	inc_25k	0.3464447806354009
24217	white	inc_25k	0.44329896907216493
24219	white	inc_25k	0.38599458728010827
24220	white	inc_25k	0.3694581280788177
24221	white	inc_25k	0.3691588785046729
24224	white	inc_25k	0.2189873417721519
24225	white	inc_25k	0.29555555555555557
24226	white	inc_25k	0.3280757097791798
24228	white	inc_25k	0.37959974176888317
24230	white	inc_25k	0.38682784493538974
24236	white	inc_25k	0.3538961038961039
24237	white	inc_25k	0.3125
24239	white	inc_25k	0.3181818181818182
24243	white	inc_25k_50k	0.4941860465116279
24244	white	inc_25k	0.3466860888565186
24245	white	inc_25k	0.3582089552238806
24248	white	inc_25k	0.24303405572755418
24250	white	inc_25k_50k	0.2408026755852843
24251	white	inc_25k	0.28050369083803733
24256	white	inc_25k	0.3028503562945368
24258	white	inc_25k_50k	0.26038781163434904
24260	white	inc_25k	0.33809166040571
24263	white	inc_25k	0.34736218138707764
24265	white	inc_25k	0.1683673469387755
24266	white	inc_25k	0.3422259274697791
24269	white	inc_25k	0.48
24270	white	inc_25k_50k	0.34375
24271	white	inc_25k	0.28785607196401797
24272	white	inc_25k	0.2601626016260163
24273	white	inc_25k	0.4820886460230723
24277	white	inc_25k	0.34433285509325684
24279	white	inc_25k_50k	0.4396306818181818
24280	white	inc_25k_50k	0.36597938144329895
24281	white	inc_25k	0.21291448516579406
24282	white	inc_25k	0.3418803418803419
24283	white	inc_25k	0.34536082474226804
24290	white	inc_25k	0.2958963282937365
24292	white	inc_25k	0.23387096774193547
24293	white	inc_25k_50k	0.37052456286427976
24301	white	inc_25k_50k	0.29992539169360855
24311	white	inc_25k	0.3869565217391304
24312	white	inc_25k_50k	0.3363148479427549
24313	white	inc_25k	0.23076923076923078
24314	white	inc_25k	0.3210412147505423
24315	white	inc_25k_50k	0.35969664138678226
24316	white	inc_25k	0.32
24317	white	inc_25k	0.2991913746630728
24318	white	inc_25k_50k	0.5055555555555555
24319	white	inc_25k_50k	0.36108273748723185
24322	white	inc_25k	0.36363636363636365
24323	white	inc_25k_50k	0.3964285714285714
24324	white	inc_50k_75k	0.3645224171539961
24325	white	inc_25k	0.33554817275747506
24326	white	inc_25k_50k	0.24924012158054712
24328	white	inc_25k	0.2713472485768501
24330	white	inc_25k_50k	0.18004866180048662
24333	white	inc_25k	0.3698461538461538
24340	white	inc_25k_50k	0.36117788461538464
24343	white	inc_25k	0.3015484922575387
24347	white	inc_50k_75k	0.32409381663113007
24348	white	inc_25k	0.31800391389432486
24350	white	inc_25k	0.2774390243902439
24351	white	inc_25k	0.24836601307189543
24352	white	inc_25k	0.3107142857142857
24354	white	inc_25k	0.35461714576443654
24360	white	inc_25k_50k	0.33716012084592145
24361	white	inc_25k_50k	0.2796907940969782
24363	white	inc_25k	0.28851540616246496
24366	white	inc_25k	0.4196078431372549
24368	white	inc_25k_50k	0.3758052970651396
